,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
4575,0,0,0,0,0,0,0,0,0,4
4576,0,0,0,0,1,0,0,0,0,0
4577,2,0,0,0,1,0,0,0,0,1
4578,2,1,0,0,1,0,0,0,0,3
4579,2,1,0,2,1,0,0,0,0,6
4580,2,1,0,2,1,0,1,0,0,7
4581,2,1,0,2,1,0,1,2,0,2
4582,0,0,0,0,0,0,0,0,0,1
4583,0,1,0,0,0,0,0,0,0,0
4584,2,1,0,0,0,0,0,0,0,4
4585,2,1,0,0,1,0,0,0,0,7
4586,2,1,0,0,1,0,0,2,0,6
4587,2,1,0,0,1,0,1,2,0,2
4588,2,1,2,0,1,0,1,2,0,3
4589,2,1,2,1,1,0,1,2,0,5
4590,2,1,2,1,1,2,1,2,0,8
4591,0,0,0,0,0,0,0,0,0,3
4592,0,0,0,1,0,0,0,0,0,4
4593,0,0,0,1,2,0,0,0,0,0
4594,1,0,0,1,2,0,0,0,0,6
4595,1,0,0,1,2,0,2,0,0,2
4596,1,0,1,1,2,0,2,0,0,1
4597,1,2,1,1,2,0,2,0,0,7
4598,1,2,1,1,2,0,2,1,0,8
4599,1,2,1,1,2,0,2,1,2,5
4600,0,0,0,0,0,0,0,0,0,2
4601,0,0,1,0,0,0,0,0,0,4
4602,0,0,1,0,2,0,0,0,0,0
4603,1,0,1,0,2,0,0,0,0,1
4604,1,2,1,0,2,0,0,0,0,3
4605,1,2,1,1,2,0,0,0,0,6
4606,1,2,1,1,2,0,2,0,0,7
4607,1,2,1,1,2,0,2,1,0,8
4608,1,2,1,1,2,0,2,1,2,5
4609,0,0,0,0,0,0,0,0,0,0
4610,1,0,0,0,0,0,0,0,0,4
4611,1,0,0,0,2,0,0,0,0,2
4612,1,0,1,0,2,0,0,0,0,1
4613,1,2,1,0,2,0,0,0,0,3
4614,1,2,1,1,2,0,0,0,0,6
4615,1,2,1,1,2,0,2,0,0,7
4616,1,2,1,1,2,0,2,1,0,8
4617,1,2,1,1,2,0,2,1,2,5
4618,0,0,0,0,0,0,0,0,0,4
4619,0,0,0,0,1,0,0,0,0,0
4620,2,0,0,0,1,0,0,0,0,3
4621,2,0,0,1,1,0,0,0,0,5
4622,2,0,0,1,1,2,0,0,0,2
4623,2,0,1,1,1,2,0,0,0,6
4624,2,0,1,1,1,2,2,0,0,1
4625,2,1,1,1,1,2,2,0,0,7
4626,2,1,1,1,1,2,2,2,0,8
4627,0,0,0,0,0,0,0,0,0,0
4628,1,0,0,0,0,0,0,0,0,4
4629,1,0,0,0,2,0,0,0,0,1
4630,1,1,0,0,2,0,0,0,0,2
4631,1,1,2,0,2,0,0,0,0,6
4632,1,1,2,0,2,0,1,0,0,3
4633,1,1,2,2,2,0,1,0,0,5
4634,1,1,2,2,2,1,1,0,0,8
4635,1,1,2,2,2,1,1,0,2,7
4636,0,0,0,0,0,0,0,0,0,0
4637,1,0,0,0,0,0,0,0,0,4
4638,1,0,0,0,2,0,0,0,0,1
4639,1,1,0,0,2,0,0,0,0,2
4640,1,1,2,0,2,0,0,0,0,6
4641,1,1,2,0,2,0,1,0,0,3
4642,1,1,2,2,2,0,1,0,0,5
4643,1,1,2,2,2,1,1,0,0,8
4644,1,1,2,2,2,1,1,0,2,7
4645,0,0,0,0,0,0,0,0,0,4
4646,0,0,0,0,1,0,0,0,0,0
4647,2,0,0,0,1,0,0,0,0,2
4648,2,0,1,0,1,0,0,0,0,6
4649,2,0,1,0,1,0,2,0,0,3
4650,2,0,1,1,1,0,2,0,0,5
4651,2,0,1,1,1,2,2,0,0,1
4652,2,1,1,1,1,2,2,0,0,7
4653,2,1,1,1,1,2,2,2,0,8
4654,0,0,0,0,0,0,0,0,0,2
4655,0,0,1,0,0,0,0,0,0,4
4656,0,0,1,0,2,0,0,0,0,3
4657,0,0,1,1,2,0,0,0,0,0
4658,2,0,1,1,2,0,0,0,0,8
4659,2,0,1,1,2,0,0,0,1,7
4660,2,0,1,1,2,0,0,2,1,1
4661,2,1,1,1,2,0,0,2,1,5
4662,2,1,1,1,2,2,0,2,1,6
4663,0,0,0,0,0,0,0,0,0,4
4664,0,0,0,0,1,0,0,0,0,0
4665,2,0,0,0,1,0,0,0,0,1
4666,2,1,0,0,1,0,0,0,0,6
4667,2,1,0,0,1,0,2,0,0,3
4668,2,1,0,1,1,0,2,0,0,5
4669,2,1,0,1,1,2,2,0,0,7
4670,0,0,0,0,0,0,0,0,0,6
4671,0,0,0,0,0,0,1,0,0,4
4672,0,0,0,0,2,0,1,0,0,0
4673,1,0,0,0,2,0,1,0,0,3
4674,1,0,0,2,2,0,1,0,0,1
4675,1,1,0,2,2,0,1,0,0,2
4676,1,1,2,2,2,0,1,0,0,5
4677,1,1,2,2,2,1,1,0,0,7
4678,1,1,2,2,2,1,1,2,0,8
4679,0,0,0,0,0,0,0,0,0,0
4680,1,0,0,0,0,0,0,0,0,4
4681,1,0,0,0,2,0,0,0,0,2
4682,1,0,1,0,2,0,0,0,0,1
4683,1,2,1,0,2,0,0,0,0,3
4684,1,2,1,1,2,0,0,0,0,6
4685,1,2,1,1,2,0,2,0,0,7
4686,1,2,1,1,2,0,2,1,0,8
4687,1,2,1,1,2,0,2,1,2,5
4688,0,0,0,0,0,0,0,0,0,3
4689,0,0,0,1,0,0,0,0,0,4
4690,0,0,0,1,2,0,0,0,0,6
4691,0,0,0,1,2,0,1,0,0,0
4692,2,0,0,1,2,0,1,0,0,8
4693,2,0,0,1,2,0,1,0,1,1
4694,2,2,0,1,2,0,1,0,1,2
4695,2,2,1,1,2,0,1,0,1,7
4696,0,0,0,0,0,0,0,0,0,4
4697,0,0,0,0,1,0,0,0,0,0
4698,2,0,0,0,1,0,0,0,0,6
4699,2,0,0,0,1,0,1,0,0,2
4700,2,0,2,0,1,0,1,0,0,1
4701,2,1,2,0,1,0,1,0,0,7
4702,2,1,2,0,1,0,1,2,0,5
4703,2,1,2,0,1,1,1,2,0,3
4704,2,1,2,2,1,1,1,2,0,8
4705,0,0,0,0,0,0,0,0,0,0
4706,1,0,0,0,0,0,0,0,0,4
4707,1,0,0,0,2,0,0,0,0,6
4708,1,0,0,0,2,0,1,0,0,3
4709,1,0,0,2,2,0,1,0,0,5
4710,1,0,0,2,2,1,1,0,0,7
4711,1,0,0,2,2,1,1,2,0,1
4712,1,1,0,2,2,1,1,2,0,2
4713,1,1,2,2,2,1,1,2,0,8
4714,0,0,0,0,0,0,0,0,0,0
4715,1,0,0,0,0,0,0,0,0,4
4716,1,0,0,0,2,0,0,0,0,6
4717,1,0,0,0,2,0,1,0,0,3
4718,1,0,0,2,2,0,1,0,0,5
4719,1,0,0,2,2,1,1,0,0,1
4720,1,2,0,2,2,1,1,0,0,7
4721,1,2,0,2,2,1,1,1,0,8
4722,1,2,0,2,2,1,1,1,2,2
4723,0,0,0,0,0,0,0,0,0,6
4724,0,0,0,0,0,0,1,0,0,4
4725,0,0,0,0,2,0,1,0,0,3
4726,0,0,0,1,2,0,1,0,0,0
4727,2,0,0,1,2,0,1,0,0,8
4728,2,0,0,1,2,0,1,0,1,1
4729,2,2,0,1,2,0,1,0,1,2
4730,2,2,1,1,2,0,1,0,1,7
4731,0,0,0,0,0,0,0,0,0,7
4732,0,0,0,0,0,0,0,1,0,6
4733,0,0,0,0,0,0,2,1,0,4
4734,0,0,0,0,1,0,2,1,0,0
4735,2,0,0,0,1,0,2,1,0,3
4736,2,0,0,1,1,0,2,1,0,1
4737,2,2,0,1,1,0,2,1,0,2
4738,2,2,1,1,1,0,2,1,0,5
4739,2,2,1,1,1,2,2,1,0,8
4740,0,0,0,0,0,0,0,0,0,8
4741,0,0,0,0,0,0,0,0,1,4
4742,0,0,0,0,2,0,0,0,1,0
4743,1,0,0,0,2,0,0,0,1,6
4744,1,0,0,0,2,0,2,0,1,2
4745,1,0,1,0,2,0,2,0,1,1
4746,1,2,1,0,2,0,2,0,1,7
4747,1,2,1,0,2,0,2,1,1,5
4748,1,2,1,0,2,2,2,1,1,3
4749,0,0,0,0,0,0,0,0,0,2
4750,0,0,1,0,0,0,0,0,0,0
4751,2,0,1,0,0,0,0,0,0,6
4752,2,0,1,0,0,0,1,0,0,4
4753,2,0,1,0,2,0,1,0,0,8
4754,2,0,1,0,2,0,1,0,1,5
4755,2,0,1,0,2,2,1,0,1,3
4756,2,0,1,1,2,2,1,0,1,7
4757,2,0,1,1,2,2,1,2,1,1
4758,0,0,0,0,0,0,0,0,0,7
4759,0,0,0,0,0,0,0,1,0,0
4760,2,0,0,0,0,0,0,1,0,4
4761,2,0,0,0,1,0,0,1,0,1
4762,2,2,0,0,1,0,0,1,0,2
4763,2,2,1,0,1,0,0,1,0,6
4764,2,2,1,0,1,0,2,1,0,3
4765,2,2,1,1,1,0,2,1,0,5
4766,2,2,1,1,1,2,2,1,0,8
4767,0,0,0,0,0,0,0,0,0,1
4768,0,1,0,0,0,0,0,0,0,0
4769,2,1,0,0,0,0,0,0,0,4
4770,2,1,0,0,1,0,0,0,0,7
4771,2,1,0,0,1,0,0,2,0,6
4772,2,1,0,0,1,0,1,2,0,2
4773,2,1,2,0,1,0,1,2,0,5
4774,2,1,2,0,1,1,1,2,0,3
4775,2,1,2,2,1,1,1,2,0,8
4776,0,0,0,0,0,0,0,0,0,0
4777,1,0,0,0,0,0,0,0,0,4
4778,1,0,0,0,2,0,0,0,0,6
4779,1,0,0,0,2,0,1,0,0,3
4780,1,0,0,2,2,0,1,0,0,5
4781,1,0,0,2,2,1,1,0,0,1
4782,1,2,0,2,2,1,1,0,0,7
4783,1,2,0,2,2,1,1,1,0,8
4784,1,2,0,2,2,1,1,1,2,2
4785,0,0,0,0,0,0,0,0,0,7
4786,0,0,0,0,0,0,0,1,0,4
4787,0,0,0,0,2,0,0,1,0,0
4788,1,0,0,0,2,0,0,1,0,2
4789,1,0,2,0,2,0,0,1,0,6
4790,1,0,2,0,2,0,1,1,0,3
4791,1,0,2,2,2,0,1,1,0,5
4792,1,0,2,2,2,1,1,1,0,8
4793,1,0,2,2,2,1,1,1,2,1
4794,0,0,0,0,0,0,0,0,0,0
4795,1,0,0,0,0,0,0,0,0,4
4796,1,0,0,0,2,0,0,0,0,6
4797,1,0,0,0,2,0,1,0,0,3
4798,1,0,0,2,2,0,1,0,0,1
4799,1,1,0,2,2,0,1,0,0,2
4800,1,1,2,2,2,0,1,0,0,5
4801,1,1,2,2,2,1,1,0,0,7
4802,1,1,2,2,2,1,1,2,0,8
4803,0,0,0,0,0,0,0,0,0,4
4804,0,0,0,0,1,0,0,0,0,0
4805,2,0,0,0,1,0,0,0,0,7
4806,2,0,0,0,1,0,0,1,0,6
4807,2,0,0,0,1,0,2,1,0,3
4808,2,0,0,1,1,0,2,1,0,1
4809,2,2,0,1,1,0,2,1,0,2
4810,2,2,1,1,1,0,2,1,0,5
4811,2,2,1,1,1,2,2,1,0,8
4812,0,0,0,0,0,0,0,0,0,1
4813,0,1,0,0,0,0,0,0,0,4
4814,0,1,0,0,2,0,0,0,0,2
4815,0,1,1,0,2,0,0,0,0,0
4816,2,1,1,0,2,0,0,0,0,8
4817,2,1,1,0,2,0,0,0,1,3
4818,2,1,1,2,2,0,0,0,1,6
4819,2,1,1,2,2,0,1,0,1,5
4820,0,0,0,0,0,0,0,0,0,3
4821,0,0,0,1,0,0,0,0,0,4
4822,0,0,0,1,2,0,0,0,0,6
4823,0,0,0,1,2,0,1,0,0,0
4824,2,0,0,1,2,0,1,0,0,8
4825,2,0,0,1,2,0,1,0,1,1
4826,2,2,0,1,2,0,1,0,1,7
4827,0,0,0,0,0,0,0,0,0,0
4828,1,0,0,0,0,0,0,0,0,4
4829,1,0,0,0,2,0,0,0,0,2
4830,1,0,1,0,2,0,0,0,0,1
4831,1,2,1,0,2,0,0,0,0,7
4832,1,2,1,0,2,0,0,1,0,5
4833,1,2,1,0,2,2,0,1,0,3
4834,1,2,1,1,2,2,0,1,0,6
4835,1,2,1,1,2,2,2,1,0,8
4836,0,0,0,0,0,0,0,0,0,4
4837,0,0,0,0,1,0,0,0,0,0
4838,2,0,0,0,1,0,0,0,0,2
4839,2,0,1,0,1,0,0,0,0,6
4840,2,0,1,0,1,0,2,0,0,3
4841,2,0,1,1,1,0,2,0,0,5
4842,2,0,1,1,1,2,2,0,0,1
4843,2,1,1,1,1,2,2,0,0,7
4844,2,1,1,1,1,2,2,2,0,8
4845,0,0,0,0,0,0,0,0,0,3
4846,0,0,0,1,0,0,0,0,0,0
4847,2,0,0,1,0,0,0,0,0,7
4848,2,0,0,1,0,0,0,1,0,4
4849,2,0,0,1,2,0,0,1,0,8
4850,2,0,0,1,2,0,0,1,1,2
4851,2,0,2,1,2,0,0,1,1,1
4852,2,1,2,1,2,0,0,1,1,6
4853,0,0,0,0,0,0,0,0,0,0
4854,1,0,0,0,0,0,0,0,0,4
4855,1,0,0,0,2,0,0,0,0,6
4856,1,0,0,0,2,0,1,0,0,3
4857,1,0,0,2,2,0,1,0,0,1
4858,1,1,0,2,2,0,1,0,0,2
4859,1,1,2,2,2,0,1,0,0,5
4860,1,1,2,2,2,1,1,0,0,7
4861,1,1,2,2,2,1,1,2,0,8
4862,0,0,0,0,0,0,0,0,0,6
4863,0,0,0,0,0,0,1,0,0,0
4864,2,0,0,0,0,0,1,0,0,2
4865,2,0,1,0,0,0,1,0,0,4
4866,2,0,1,0,2,0,1,0,0,8
4867,2,0,1,0,2,0,1,0,1,7
4868,2,0,1,0,2,0,1,2,1,1
4869,2,1,1,0,2,0,1,2,1,5
4870,2,1,1,0,2,2,1,2,1,3
4871,0,0,0,0,0,0,0,0,0,6
4872,0,0,0,0,0,0,1,0,0,4
4873,0,0,0,0,2,0,1,0,0,0
4874,1,0,0,0,2,0,1,0,0,3
4875,1,0,0,2,2,0,1,0,0,7
4876,1,0,0,2,2,0,1,1,0,5
4877,0,0,0,0,0,0,0,0,0,0
4878,1,0,0,0,0,0,0,0,0,4
4879,1,0,0,0,2,0,0,0,0,3
4880,1,0,0,1,2,0,0,0,0,6
4881,1,0,0,1,2,0,2,0,0,2
4882,1,0,1,1,2,0,2,0,0,1
4883,1,2,1,1,2,0,2,0,0,7
4884,1,2,1,1,2,0,2,1,0,5
4885,1,2,1,1,2,2,2,1,0,8
4886,0,0,0,0,0,0,0,0,0,4
4887,0,0,0,0,1,0,0,0,0,0
4888,2,0,0,0,1,0,0,0,0,2
4889,2,0,1,0,1,0,0,0,0,6
4890,2,0,1,0,1,0,2,0,0,3
4891,2,0,1,1,1,0,2,0,0,5
4892,2,0,1,1,1,2,2,0,0,1
4893,2,1,1,1,1,2,2,0,0,7
4894,2,1,1,1,1,2,2,2,0,8
4895,0,0,0,0,0,0,0,0,0,7
4896,0,0,0,0,0,0,0,1,0,0
4897,2,0,0,0,0,0,0,1,0,3
4898,2,0,0,1,0,0,0,1,0,4
4899,2,0,0,1,2,0,0,1,0,8
4900,2,0,0,1,2,0,0,1,1,2
4901,2,0,2,1,2,0,0,1,1,1
4902,2,1,2,1,2,0,0,1,1,6
4903,0,0,0,0,0,0,0,0,0,4
4904,0,0,0,0,1,0,0,0,0,0
4905,2,0,0,0,1,0,0,0,0,2
4906,2,0,1,0,1,0,0,0,0,6
4907,2,0,1,0,1,0,2,0,0,3
4908,2,0,1,1,1,0,2,0,0,5
4909,2,0,1,1,1,2,2,0,0,1
4910,2,1,1,1,1,2,2,0,0,7
4911,2,1,1,1,1,2,2,2,0,8
4912,0,0,0,0,0,0,0,0,0,6
4913,0,0,0,0,0,0,1,0,0,0
4914,2,0,0,0,0,0,1,0,0,2
4915,2,0,1,0,0,0,1,0,0,4
4916,2,0,1,0,2,0,1,0,0,8
4917,2,0,1,0,2,0,1,0,1,5
4918,2,0,1,0,2,2,1,0,1,3
4919,2,0,1,1,2,2,1,0,1,7
4920,2,0,1,1,2,2,1,2,1,1
4921,0,0,0,0,0,0,0,0,0,6
4922,0,0,0,0,0,0,1,0,0,0
4923,2,0,0,0,0,0,1,0,0,1
4924,2,1,0,0,0,0,1,0,0,4
4925,2,1,0,0,2,0,1,0,0,8
4926,2,1,0,0,2,0,1,0,1,5
4927,2,1,0,0,2,2,1,0,1,3
4928,2,1,0,1,2,2,1,0,1,7
4929,2,1,0,1,2,2,1,2,1,2
4930,0,0,0,0,0,0,0,0,0,0
4931,1,0,0,0,0,0,0,0,0,4
4932,1,0,0,0,2,0,0,0,0,6
4933,1,0,0,0,2,0,1,0,0,3
4934,1,0,0,2,2,0,1,0,0,5
4935,1,0,0,2,2,1,1,0,0,1
4936,1,2,0,2,2,1,1,0,0,7
4937,1,2,0,2,2,1,1,1,0,8
4938,1,2,0,2,2,1,1,1,2,2
4939,0,0,0,0,0,0,0,0,0,0
4940,1,0,0,0,0,0,0,0,0,4
4941,1,0,0,0,2,0,0,0,0,1
4942,1,1,0,0,2,0,0,0,0,2
4943,1,1,2,0,2,0,0,0,0,6
4944,1,1,2,0,2,0,1,0,0,3
4945,1,1,2,2,2,0,1,0,0,5
4946,1,1,2,2,2,1,1,0,0,7
4947,1,1,2,2,2,1,1,2,0,8
4948,0,0,0,0,0,0,0,0,0,4
4949,0,0,0,0,1,0,0,0,0,0
4950,2,0,0,0,1,0,0,0,0,6
4951,2,0,0,0,1,0,1,0,0,2
4952,2,0,2,0,1,0,1,0,0,1
4953,2,1,2,0,1,0,1,0,0,7
4954,2,1,2,0,1,0,1,2,0,3
4955,2,1,2,1,1,0,1,2,0,5
4956,2,1,2,1,1,2,1,2,0,8
4957,0,0,0,0,0,0,0,0,0,0
4958,1,0,0,0,0,0,0,0,0,4
4959,1,0,0,0,2,0,0,0,0,6
4960,1,0,0,0,2,0,1,0,0,3
4961,1,0,0,2,2,0,1,0,0,1
4962,1,1,0,2,2,0,1,0,0,2
4963,1,1,2,2,2,0,1,0,0,5
4964,1,1,2,2,2,1,1,0,0,8
4965,1,1,2,2,2,1,1,0,2,7
4966,0,0,0,0,0,0,0,0,0,4
4967,0,0,0,0,1,0,0,0,0,0
4968,2,0,0,0,1,0,0,0,0,1
4969,2,1,0,0,1,0,0,0,0,7
4970,2,1,0,0,1,0,0,2,0,3
4971,2,1,0,1,1,0,0,2,0,5
4972,2,1,0,1,1,2,0,2,0,6
4973,2,1,0,1,1,2,1,2,0,2
4974,2,1,2,1,1,2,1,2,0,8
4975,0,0,0,0,0,0,0,0,0,0
4976,1,0,0,0,0,0,0,0,0,4
4977,1,0,0,0,2,0,0,0,0,2
4978,1,0,1,0,2,0,0,0,0,1
4979,1,2,1,0,2,0,0,0,0,7
4980,1,2,1,0,2,0,0,1,0,3
4981,1,2,1,2,2,0,0,1,0,5
4982,1,2,1,2,2,1,0,1,0,8
4983,1,2,1,2,2,1,0,1,2,6
4984,0,0,0,0,0,0,0,0,0,4
4985,0,0,0,0,1,0,0,0,0,0
4986,2,0,0,0,1,0,0,0,0,7
4987,2,0,0,0,1,0,0,1,0,1
4988,2,2,0,0,1,0,0,1,0,2
4989,2,2,1,0,1,0,0,1,0,6
4990,2,2,1,0,1,0,2,1,0,3
4991,2,2,1,1,1,0,2,1,0,5
4992,2,2,1,1,1,2,2,1,0,8
4993,0,0,0,0,0,0,0,0,0,0
4994,1,0,0,0,0,0,0,0,0,4
4995,1,0,0,0,2,0,0,0,0,3
4996,1,0,0,1,2,0,0,0,0,6
4997,1,0,0,1,2,0,2,0,0,2
4998,1,0,1,1,2,0,2,0,0,1
4999,1,2,1,1,2,0,2,0,0,7
5000,1,2,1,1,2,0,2,1,0,5
5001,1,2,1,1,2,2,2,1,0,8
5002,0,0,0,0,0,0,0,0,0,1
5003,0,1,0,0,0,0,0,0,0,4
5004,0,1,0,0,2,0,0,0,0,2
5005,0,1,1,0,2,0,0,0,0,0
5006,2,1,1,0,2,0,0,0,0,8
5007,2,1,1,0,2,0,0,0,1,3
5008,2,1,1,2,2,0,0,0,1,6
5009,2,1,1,2,2,0,1,0,1,5
5010,0,0,0,0,0,0,0,0,0,0
5011,1,0,0,0,0,0,0,0,0,4
5012,1,0,0,0,2,0,0,0,0,2
5013,1,0,1,0,2,0,0,0,0,1
5014,1,2,1,0,2,0,0,0,0,3
5015,1,2,1,1,2,0,0,0,0,6
5016,1,2,1,1,2,0,2,0,0,7
5017,1,2,1,1,2,0,2,1,0,5
5018,1,2,1,1,2,2,2,1,0,8
5019,0,0,0,0,0,0,0,0,0,0
5020,1,0,0,0,0,0,0,0,0,4
5021,1,0,0,0,2,0,0,0,0,1
5022,1,1,0,0,2,0,0,0,0,2
5023,1,1,2,0,2,0,0,0,0,6
5024,1,1,2,0,2,0,1,0,0,3
5025,1,1,2,2,2,0,1,0,0,5
5026,1,1,2,2,2,1,1,0,0,8
5027,1,1,2,2,2,1,1,0,2,7
5028,0,0,0,0,0,0,0,0,0,7
5029,0,0,0,0,0,0,0,1,0,0
5030,2,0,0,0,0,0,0,1,0,4
5031,2,0,0,0,1,0,0,1,0,1
5032,2,2,0,0,1,0,0,1,0,2
5033,2,2,1,0,1,0,0,1,0,6
5034,2,2,1,0,1,0,2,1,0,3
5035,2,2,1,1,1,0,2,1,0,5
5036,2,2,1,1,1,2,2,1,0,8
5037,0,0,0,0,0,0,0,0,0,4
5038,0,0,0,0,1,0,0,0,0,0
5039,2,0,0,0,1,0,0,0,0,2
5040,2,0,1,0,1,0,0,0,0,6
5041,2,0,1,0,1,0,2,0,0,3
5042,2,0,1,1,1,0,2,0,0,5
5043,2,0,1,1,1,2,2,0,0,7
5044,2,0,1,1,1,2,2,1,0,1
5045,2,2,1,1,1,2,2,1,0,8
5046,0,0,0,0,0,0,0,0,0,6
5047,0,0,0,0,0,0,1,0,0,4
5048,0,0,0,0,2,0,1,0,0,0
5049,1,0,0,0,2,0,1,0,0,3
5050,1,0,0,2,2,0,1,0,0,5
5051,1,0,0,2,2,1,1,0,0,1
5052,1,2,0,2,2,1,1,0,0,7
5053,1,2,0,2,2,1,1,1,0,8
5054,1,2,0,2,2,1,1,1,2,2
5055,0,0,0,0,0,0,0,0,0,3
5056,0,0,0,1,0,0,0,0,0,4
5057,0,0,0,1,2,0,0,0,0,0
5058,1,0,0,1,2,0,0,0,0,6
5059,1,0,0,1,2,0,2,0,0,2
5060,1,0,1,1,2,0,2,0,0,1
5061,1,2,1,1,2,0,2,0,0,7
5062,1,2,1,1,2,0,2,1,0,5
5063,1,2,1,1,2,2,2,1,0,8
5064,0,0,0,0,0,0,0,0,0,0
5065,1,0,0,0,0,0,0,0,0,4
5066,1,0,0,0,2,0,0,0,0,2
5067,1,0,1,0,2,0,0,0,0,1
5068,1,2,1,0,2,0,0,0,0,7
5069,1,2,1,0,2,0,0,1,0,5
5070,1,2,1,0,2,2,0,1,0,3
5071,1,2,1,1,2,2,0,1,0,6
5072,1,2,1,1,2,2,2,1,0,8
5073,0,0,0,0,0,0,0,0,0,0
5074,1,0,0,0,0,0,0,0,0,4
5075,1,0,0,0,2,0,0,0,0,6
5076,1,0,0,0,2,0,1,0,0,3
5077,1,0,0,2,2,0,1,0,0,1
5078,1,1,0,2,2,0,1,0,0,2
5079,1,1,2,2,2,0,1,0,0,5
5080,1,1,2,2,2,1,1,0,0,8
5081,1,1,2,2,2,1,1,0,2,7
5082,0,0,0,0,0,0,0,0,0,0
5083,1,0,0,0,0,0,0,0,0,4
5084,1,0,0,0,2,0,0,0,0,2
5085,1,0,1,0,2,0,0,0,0,1
5086,1,2,1,0,2,0,0,0,0,3
5087,1,2,1,1,2,0,0,0,0,6
5088,1,2,1,1,2,0,2,0,0,7
5089,1,2,1,1,2,0,2,1,0,5
5090,1,2,1,1,2,2,2,1,0,8
5091,0,0,0,0,0,0,0,0,0,2
5092,0,0,1,0,0,0,0,0,0,0
5093,2,0,1,0,0,0,0,0,0,4
5094,2,0,1,0,1,0,0,0,0,6
5095,2,0,1,0,1,0,2,0,0,3
5096,2,0,1,1,1,0,2,0,0,5
5097,2,0,1,1,1,2,2,0,0,7
5098,2,0,1,1,1,2,2,1,0,1
5099,2,2,1,1,1,2,2,1,0,8
5100,0,0,0,0,0,0,0,0,0,2
5101,0,0,1,0,0,0,0,0,0,4
5102,0,0,1,0,2,0,0,0,0,0
5103,1,0,1,0,2,0,0,0,0,1
5104,1,2,1,0,2,0,0,0,0,7
5105,1,2,1,0,2,0,0,1,0,5
5106,1,2,1,0,2,2,0,1,0,3
5107,1,2,1,1,2,2,0,1,0,6
5108,1,2,1,1,2,2,2,1,0,8
5109,0,0,0,0,0,0,0,0,0,0
5110,1,0,0,0,0,0,0,0,0,4
5111,1,0,0,0,2,0,0,0,0,1
5112,1,1,0,0,2,0,0,0,0,2
5113,1,1,2,0,2,0,0,0,0,6
5114,1,1,2,0,2,0,1,0,0,3
5115,1,1,2,2,2,0,1,0,0,5
5116,1,1,2,2,2,1,1,0,0,8
5117,1,1,2,2,2,1,1,0,2,7
5118,0,0,0,0,0,0,0,0,0,2
5119,0,0,1,0,0,0,0,0,0,0
5120,2,0,1,0,0,0,0,0,0,6
5121,2,0,1,0,0,0,1,0,0,4
5122,2,0,1,0,2,0,1,0,0,8
5123,2,0,1,0,2,0,1,0,1,5
5124,2,0,1,0,2,2,1,0,1,3
5125,2,0,1,1,2,2,1,0,1,7
5126,2,0,1,1,2,2,1,2,1,1
5127,0,0,0,0,0,0,0,0,0,4
5128,0,0,0,0,1,0,0,0,0,0
5129,2,0,0,0,1,0,0,0,0,2
5130,2,0,1,0,1,0,0,0,0,6
5131,2,0,1,0,1,0,2,0,0,3
5132,2,0,1,1,1,0,2,0,0,5
5133,2,0,1,1,1,2,2,0,0,1
5134,2,1,1,1,1,2,2,0,0,7
5135,2,1,1,1,1,2,2,2,0,8
5136,0,0,0,0,0,0,0,0,0,0
5137,1,0,0,0,0,0,0,0,0,4
5138,1,0,0,0,2,0,0,0,0,3
5139,1,0,0,1,2,0,0,0,0,6
5140,1,0,0,1,2,0,2,0,0,2
5141,1,0,1,1,2,0,2,0,0,1
5142,1,2,1,1,2,0,2,0,0,7
5143,1,2,1,1,2,0,2,1,0,8
5144,1,2,1,1,2,0,2,1,2,5
5145,0,0,0,0,0,0,0,0,0,0
5146,1,0,0,0,0,0,0,0,0,4
5147,1,0,0,0,2,0,0,0,0,3
5148,1,0,0,1,2,0,0,0,0,6
5149,1,0,0,1,2,0,2,0,0,2
5150,1,0,1,1,2,0,2,0,0,1
5151,1,2,1,1,2,0,2,0,0,7
5152,1,2,1,1,2,0,2,1,0,8
5153,1,2,1,1,2,0,2,1,2,5
5154,0,0,0,0,0,0,0,0,0,4
5155,0,0,0,0,1,0,0,0,0,0
5156,2,0,0,0,1,0,0,0,0,1
5157,2,1,0,0,1,0,0,0,0,7
5158,2,1,0,0,1,0,0,2,0,3
5159,2,1,0,1,1,0,0,2,0,5
5160,2,1,0,1,1,2,0,2,0,2
5161,2,1,1,1,1,2,0,2,0,6
5162,2,1,1,1,1,2,2,2,0,8
5163,0,0,0,0,0,0,0,0,0,4
5164,0,0,0,0,1,0,0,0,0,0
5165,2,0,0,0,1,0,0,0,0,2
5166,2,0,1,0,1,0,0,0,0,6
5167,2,0,1,0,1,0,2,0,0,3
5168,2,0,1,1,1,0,2,0,0,5
5169,2,0,1,1,1,2,2,0,0,7
5170,2,0,1,1,1,2,2,1,0,1
5171,2,2,1,1,1,2,2,1,0,8
5172,0,0,0,0,0,0,0,0,0,0
5173,1,0,0,0,0,0,0,0,0,4
5174,1,0,0,0,2,0,0,0,0,6
5175,1,0,0,0,2,0,1,0,0,3
5176,1,0,0,2,2,0,1,0,0,1
5177,1,1,0,2,2,0,1,0,0,2
5178,1,1,2,2,2,0,1,0,0,5
5179,1,1,2,2,2,1,1,0,0,8
5180,1,1,2,2,2,1,1,0,2,7
