,pos: 0,pos: 1,pos: 2,pos: 3,pos: 4,pos: 5,pos: 6,pos: 7,pos: 8,Best Move
13927,2,1,0,2,1,1,1,2,0,2
13928,2,1,2,2,1,1,1,2,0,8
13929,0,0,0,0,0,0,0,0,0,4
13930,0,0,0,0,1,0,0,0,0,0
13931,2,0,0,0,1,0,0,0,0,3
13932,2,0,0,1,1,0,0,0,0,5
13933,2,0,0,1,1,2,0,0,0,2
13934,2,0,1,1,1,2,0,0,0,6
13935,2,0,1,1,1,2,2,0,0,7
13936,2,0,1,1,1,2,2,1,0,1
13937,2,2,1,1,1,2,2,1,0,8
13938,0,0,0,0,0,0,0,0,0,1
13939,0,1,0,0,0,0,0,0,0,0
13940,2,1,0,0,0,0,0,0,0,4
13941,2,1,0,0,1,0,0,0,0,7
13942,2,1,0,0,1,0,0,2,0,6
13943,2,1,0,0,1,0,1,2,0,2
13944,2,1,2,0,1,0,1,2,0,3
13945,2,1,2,1,1,0,1,2,0,5
13946,2,1,2,1,1,2,1,2,0,8
13947,0,0,0,0,0,0,0,0,0,0
13948,1,0,0,0,0,0,0,0,0,4
13949,1,0,0,0,2,0,0,0,0,5
13950,1,0,0,0,2,1,0,0,0,6
13951,1,0,0,0,2,1,2,0,0,2
13952,1,0,1,0,2,1,2,0,0,1
13953,1,2,1,0,2,1,2,0,0,7
13954,1,2,1,0,2,1,2,1,0,8
13955,1,2,1,0,2,1,2,1,2,3
13956,0,0,0,0,0,0,0,0,0,4
13957,0,0,0,0,1,0,0,0,0,0
13958,2,0,0,0,1,0,0,0,0,6
13959,2,0,0,0,1,0,1,0,0,2
13960,2,0,2,0,1,0,1,0,0,1
13961,2,1,2,0,1,0,1,0,0,7
13962,2,1,2,0,1,0,1,2,0,3
13963,2,1,2,1,1,0,1,2,0,5
13964,2,1,2,1,1,2,1,2,0,8
13965,0,0,0,0,0,0,0,0,0,3
13966,0,0,0,1,0,0,0,0,0,4
13967,0,0,0,1,2,0,0,0,0,7
13968,0,0,0,1,2,0,0,1,0,2
13969,0,0,2,1,2,0,0,1,0,6
13970,0,0,2,1,2,0,1,1,0,0
13971,2,0,2,1,2,0,1,1,0,8
13972,0,0,0,0,0,0,0,0,0,4
13973,0,0,0,0,1,0,0,0,0,0
13974,2,0,0,0,1,0,0,0,0,2
13975,2,0,1,0,1,0,0,0,0,6
13976,2,0,1,0,1,0,2,0,0,3
13977,2,0,1,1,1,0,2,0,0,5
13978,2,0,1,1,1,2,2,0,0,7
13979,2,0,1,1,1,2,2,1,0,1
13980,2,2,1,1,1,2,2,1,0,8
13981,0,0,0,0,0,0,0,0,0,5
13982,0,0,0,0,0,1,0,0,0,4
13983,0,0,0,0,2,1,0,0,0,8
13984,0,0,0,0,2,1,0,0,1,1
13985,0,2,0,0,2,1,0,0,1,7
13986,0,2,0,0,2,1,0,1,1,2
13987,0,2,2,0,2,1,0,1,1,0
13988,1,2,2,0,2,1,0,1,1,6
13989,0,0,0,0,0,0,0,0,0,1
13990,0,1,0,0,0,0,0,0,0,4
13991,0,1,0,0,2,0,0,0,0,2
13992,0,1,1,0,2,0,0,0,0,0
13993,2,1,1,0,2,0,0,0,0,8
13994,2,1,1,0,2,0,0,0,1,3
13995,2,1,1,2,2,0,0,0,1,5
13996,0,0,0,0,0,0,0,0,0,0
13997,1,0,0,0,0,0,0,0,0,4
13998,1,0,0,0,2,0,0,0,0,2
13999,1,0,1,0,2,0,0,0,0,1
14000,1,2,1,0,2,0,0,0,0,3
14001,1,2,1,1,2,0,0,0,0,6
14002,1,2,1,1,2,0,2,0,0,7
14003,1,2,1,1,2,0,2,1,0,8
14004,1,2,1,1,2,0,2,1,2,5
14005,0,0,0,0,0,0,0,0,0,2
14006,0,0,1,0,0,0,0,0,0,4
14007,0,0,1,0,2,0,0,0,0,0
14008,1,0,1,0,2,0,0,0,0,1
14009,1,2,1,0,2,0,0,0,0,7
14010,1,2,1,0,2,0,0,1,0,3
14011,1,2,1,2,2,0,0,1,0,5
14012,1,2,1,2,2,1,0,1,0,8
14013,1,2,1,2,2,1,0,1,2,6
14014,0,0,0,0,0,0,0,0,0,4
14015,0,0,0,0,1,0,0,0,0,0
14016,2,0,0,0,1,0,0,0,0,3
14017,2,0,0,1,1,0,0,0,0,5
14018,2,0,0,1,1,2,0,0,0,2
14019,2,0,1,1,1,2,0,0,0,6
14020,2,0,1,1,1,2,2,0,0,1
14021,2,1,1,1,1,2,2,0,0,7
14022,2,1,1,1,1,2,2,2,0,8
14023,0,0,0,0,0,0,0,0,0,0
14024,1,0,0,0,0,0,0,0,0,4
14025,1,0,0,0,2,0,0,0,0,2
14026,1,0,1,0,2,0,0,0,0,1
14027,1,2,1,0,2,0,0,0,0,3
14028,1,2,1,1,2,0,0,0,0,6
14029,1,2,1,1,2,0,2,0,0,7
14030,1,2,1,1,2,0,2,1,0,5
14031,1,2,1,1,2,2,2,1,0,8
14032,0,0,0,0,0,0,0,0,0,0
14033,1,0,0,0,0,0,0,0,0,4
14034,1,0,0,0,2,0,0,0,0,6
14035,1,0,0,0,2,0,1,0,0,3
14036,1,0,0,2,2,0,1,0,0,1
14037,1,1,0,2,2,0,1,0,0,2
14038,1,1,2,2,2,0,1,0,0,5
14039,1,1,2,2,2,1,1,0,0,7
14040,1,1,2,2,2,1,1,2,0,8
14041,0,0,0,0,0,0,0,0,0,1
14042,0,1,0,0,0,0,0,0,0,4
14043,0,1,0,0,2,0,0,0,0,0
14044,1,1,0,0,2,0,0,0,0,2
14045,1,1,2,0,2,0,0,0,0,6
14046,1,1,2,0,2,0,1,0,0,3
14047,1,1,2,2,2,0,1,0,0,5
14048,1,1,2,2,2,1,1,0,0,8
14049,1,1,2,2,2,1,1,0,2,7
14050,0,0,0,0,0,0,0,0,0,0
14051,1,0,0,0,0,0,0,0,0,4
14052,1,0,0,0,2,0,0,0,0,1
14053,1,1,0,0,2,0,0,0,0,2
14054,1,1,2,0,2,0,0,0,0,6
14055,1,1,2,0,2,0,1,0,0,3
14056,1,1,2,2,2,0,1,0,0,5
14057,1,1,2,2,2,1,1,0,0,7
14058,1,1,2,2,2,1,1,2,0,8
14059,0,0,0,0,0,0,0,0,0,8
14060,0,0,0,0,0,0,0,0,1,0
14061,2,0,0,0,0,0,0,0,1,6
14062,2,0,0,0,0,0,1,0,1,2
14063,2,0,2,0,0,0,1,0,1,1
14064,2,1,2,0,0,0,1,0,1,7
14065,2,1,2,0,0,0,1,2,1,4
14066,2,1,2,0,1,0,1,2,1,3
14067,2,1,2,2,1,0,1,2,1,5
14068,0,0,0,0,0,0,0,0,0,1
14069,0,1,0,0,0,0,0,0,0,4
14070,0,1,0,0,2,0,0,0,0,2
14071,0,1,1,0,2,0,0,0,0,0
14072,2,1,1,0,2,0,0,0,0,8
14073,2,1,1,0,2,0,0,0,1,3
14074,2,1,1,2,2,0,0,0,1,6
14075,2,1,1,2,2,0,1,0,1,5
14076,0,0,0,0,0,0,0,0,0,4
14077,0,0,0,0,1,0,0,0,0,0
14078,2,0,0,0,1,0,0,0,0,3
14079,2,0,0,1,1,0,0,0,0,5
14080,2,0,0,1,1,2,0,0,0,6
14081,2,0,0,1,1,2,1,0,0,2
14082,2,0,2,1,1,2,1,0,0,1
14083,2,1,2,1,1,2,1,0,0,7
14084,2,1,2,1,1,2,1,2,0,8
14085,0,0,0,0,0,0,0,0,0,0
14086,1,0,0,0,0,0,0,0,0,4
14087,1,0,0,0,2,0,0,0,0,2
14088,1,0,1,0,2,0,0,0,0,1
14089,1,2,1,0,2,0,0,0,0,7
14090,1,2,1,0,2,0,0,1,0,5
14091,1,2,1,0,2,2,0,1,0,3
14092,1,2,1,1,2,2,0,1,0,6
14093,1,2,1,1,2,2,2,1,0,8
14094,0,0,0,0,0,0,0,0,0,7
14095,0,0,0,0,0,0,0,1,0,0
14096,2,0,0,0,0,0,0,1,0,4
14097,2,0,0,0,1,0,0,1,0,1
14098,2,2,0,0,1,0,0,1,0,2
14099,2,2,1,0,1,0,0,1,0,6
14100,2,2,1,0,1,0,2,1,0,3
14101,2,2,1,1,1,0,2,1,0,5
14102,2,2,1,1,1,2,2,1,0,8
14103,0,0,0,0,0,0,0,0,0,4
14104,0,0,0,0,1,0,0,0,0,0
14105,2,0,0,0,1,0,0,0,0,6
14106,2,0,0,0,1,0,1,0,0,2
14107,2,0,2,0,1,0,1,0,0,1
14108,2,1,2,0,1,0,1,0,0,7
14109,2,1,2,0,1,0,1,2,0,3
14110,2,1,2,1,1,0,1,2,0,5
14111,2,1,2,1,1,2,1,2,0,8
14112,0,0,0,0,0,0,0,0,0,2
14113,0,0,1,0,0,0,0,0,0,0
14114,2,0,1,0,0,0,0,0,0,4
14115,2,0,1,0,1,0,0,0,0,6
14116,2,0,1,0,1,0,2,0,0,3
14117,2,0,1,1,1,0,2,0,0,5
14118,2,0,1,1,1,2,2,0,0,1
14119,2,1,1,1,1,2,2,0,0,7
14120,2,1,1,1,1,2,2,2,0,8
14121,0,0,0,0,0,0,0,0,0,4
14122,0,0,0,0,1,0,0,0,0,0
14123,2,0,0,0,1,0,0,0,0,2
14124,2,0,1,0,1,0,0,0,0,6
14125,2,0,1,0,1,0,2,0,0,3
14126,2,0,1,1,1,0,2,0,0,5
14127,2,0,1,1,1,2,2,0,0,7
14128,2,0,1,1,1,2,2,1,0,1
14129,2,2,1,1,1,2,2,1,0,8
14130,0,0,0,0,0,0,0,0,0,4
14131,0,0,0,0,1,0,0,0,0,0
14132,2,0,0,0,1,0,0,0,0,1
14133,2,1,0,0,1,0,0,0,0,7
14134,2,1,0,0,1,0,0,2,0,6
14135,2,1,0,0,1,0,1,2,0,2
14136,2,1,2,0,1,0,1,2,0,3
14137,2,1,2,1,1,0,1,2,0,5
14138,2,1,2,1,1,2,1,2,0,8
14139,0,0,0,0,0,0,0,0,0,4
14140,0,0,0,0,1,0,0,0,0,0
14141,2,0,0,0,1,0,0,0,0,2
14142,2,0,1,0,1,0,0,0,0,6
14143,2,0,1,0,1,0,2,0,0,3
14144,2,0,1,1,1,0,2,0,0,5
14145,2,0,1,1,1,2,2,0,0,7
14146,2,0,1,1,1,2,2,1,0,1
14147,2,2,1,1,1,2,2,1,0,8
14148,0,0,0,0,0,0,0,0,0,0
14149,1,0,0,0,0,0,0,0,0,4
14150,1,0,0,0,2,0,0,0,0,2
14151,1,0,1,0,2,0,0,0,0,1
14152,1,2,1,0,2,0,0,0,0,3
14153,1,2,1,1,2,0,0,0,0,6
14154,1,2,1,1,2,0,2,0,0,7
14155,1,2,1,1,2,0,2,1,0,8
14156,1,2,1,1,2,0,2,1,2,5
14157,0,0,0,0,0,0,0,0,0,4
14158,0,0,0,0,1,0,0,0,0,0
14159,2,0,0,0,1,0,0,0,0,6
14160,2,0,0,0,1,0,1,0,0,2
14161,2,0,2,0,1,0,1,0,0,1
14162,2,1,2,0,1,0,1,0,0,7
14163,2,1,2,0,1,0,1,2,0,5
14164,2,1,2,0,1,1,1,2,0,3
14165,2,1,2,2,1,1,1,2,0,8
14166,0,0,0,0,0,0,0,0,0,2
14167,0,0,1,0,0,0,0,0,0,0
14168,2,0,1,0,0,0,0,0,0,4
14169,2,0,1,0,1,0,0,0,0,6
14170,2,0,1,0,1,0,2,0,0,3
14171,2,0,1,1,1,0,2,0,0,5
14172,2,0,1,1,1,2,2,0,0,1
14173,2,1,1,1,1,2,2,0,0,7
14174,2,1,1,1,1,2,2,2,0,8
14175,0,0,0,0,0,0,0,0,0,4
14176,0,0,0,0,1,0,0,0,0,0
14177,2,0,0,0,1,0,0,0,0,3
14178,2,0,0,1,1,0,0,0,0,5
14179,2,0,0,1,1,2,0,0,0,2
14180,2,0,1,1,1,2,0,0,0,6
14181,2,0,1,1,1,2,2,0,0,7
14182,2,0,1,1,1,2,2,1,0,1
14183,2,2,1,1,1,2,2,1,0,8
14184,0,0,0,0,0,0,0,0,0,4
14185,0,0,0,0,1,0,0,0,0,0
14186,2,0,0,0,1,0,0,0,0,1
14187,2,1,0,0,1,0,0,0,0,7
14188,2,1,0,0,1,0,0,2,0,3
14189,2,1,0,1,1,0,0,2,0,5
14190,2,1,0,1,1,2,0,2,0,2
14191,2,1,1,1,1,2,0,2,0,6
14192,2,1,1,1,1,2,2,2,0,8
14193,0,0,0,0,0,0,0,0,0,4
14194,0,0,0,0,1,0,0,0,0,0
14195,2,0,0,0,1,0,0,0,0,1
14196,2,1,0,0,1,0,0,0,0,7
14197,2,1,0,0,1,0,0,2,0,3
14198,2,1,0,1,1,0,0,2,0,5
14199,2,1,0,1,1,2,0,2,0,6
14200,2,1,0,1,1,2,1,2,0,2
14201,2,1,2,1,1,2,1,2,0,8
14202,0,0,0,0,0,0,0,0,0,0
14203,1,0,0,0,0,0,0,0,0,4
14204,1,0,0,0,2,0,0,0,0,1
14205,1,1,0,0,2,0,0,0,0,2
14206,1,1,2,0,2,0,0,0,0,6
14207,1,1,2,0,2,0,1,0,0,3
14208,1,1,2,2,2,0,1,0,0,5
14209,1,1,2,2,2,1,1,0,0,8
14210,1,1,2,2,2,1,1,0,2,7
14211,0,0,0,0,0,0,0,0,0,4
14212,0,0,0,0,1,0,0,0,0,0
14213,2,0,0,0,1,0,0,0,0,2
14214,2,0,1,0,1,0,0,0,0,6
14215,2,0,1,0,1,0,2,0,0,3
14216,2,0,1,1,1,0,2,0,0,5
14217,2,0,1,1,1,2,2,0,0,1
14218,2,1,1,1,1,2,2,0,0,7
14219,2,1,1,1,1,2,2,2,0,8
14220,0,0,0,0,0,0,0,0,0,6
14221,0,0,0,0,0,0,1,0,0,0
14222,2,0,0,0,0,0,1,0,0,4
14223,2,0,0,0,1,0,1,0,0,2
14224,2,0,2,0,1,0,1,0,0,1
14225,2,1,2,0,1,0,1,0,0,7
14226,2,1,2,0,1,0,1,2,0,3
14227,2,1,2,1,1,0,1,2,0,5
14228,2,1,2,1,1,2,1,2,0,8
14229,0,0,0,0,0,0,0,0,0,0
14230,1,0,0,0,0,0,0,0,0,4
14231,1,0,0,0,2,0,0,0,0,2
14232,1,0,1,0,2,0,0,0,0,1
14233,1,2,1,0,2,0,0,0,0,5
14234,1,2,1,0,2,1,0,0,0,7
14235,0,0,0,0,0,0,0,0,0,5
14236,0,0,0,0,0,1,0,0,0,0
14237,2,0,0,0,0,1,0,0,0,1
14238,2,1,0,0,0,1,0,0,0,4
14239,2,1,0,0,2,1,0,0,0,8
14240,2,1,0,0,2,1,0,0,1,6
14241,2,1,0,0,2,1,2,0,1,3
14242,2,1,0,1,2,1,2,0,1,2
14243,0,0,0,0,0,0,0,0,0,1
14244,0,1,0,0,0,0,0,0,0,4
14245,0,1,0,0,2,0,0,0,0,0
14246,1,1,0,0,2,0,0,0,0,2
14247,1,1,2,0,2,0,0,0,0,6
14248,1,1,2,0,2,0,1,0,0,3
14249,1,1,2,2,2,0,1,0,0,5
14250,1,1,2,2,2,1,1,0,0,8
14251,1,1,2,2,2,1,1,0,2,7
14252,0,0,0,0,0,0,0,0,0,6
14253,0,0,0,0,0,0,1,0,0,4
14254,0,0,0,0,2,0,1,0,0,0
14255,1,0,0,0,2,0,1,0,0,3
14256,1,0,0,2,2,0,1,0,0,5
14257,1,0,0,2,2,1,1,0,0,7
14258,1,0,0,2,2,1,1,2,0,1
14259,1,1,0,2,2,1,1,2,0,2
14260,1,1,2,2,2,1,1,2,0,8
14261,0,0,0,0,0,0,0,0,0,0
14262,1,0,0,0,0,0,0,0,0,4
14263,1,0,0,0,2,0,0,0,0,1
14264,1,1,0,0,2,0,0,0,0,2
14265,1,1,2,0,2,0,0,0,0,6
14266,1,1,2,0,2,0,1,0,0,3
14267,1,1,2,2,2,0,1,0,0,5
14268,1,1,2,2,2,1,1,0,0,7
14269,1,1,2,2,2,1,1,2,0,8
14270,0,0,0,0,0,0,0,0,0,4
14271,0,0,0,0,1,0,0,0,0,0
14272,2,0,0,0,1,0,0,0,0,2
14273,2,0,1,0,1,0,0,0,0,6
14274,2,0,1,0,1,0,2,0,0,3
14275,2,0,1,1,1,0,2,0,0,5
14276,2,0,1,1,1,2,2,0,0,7
14277,2,0,1,1,1,2,2,1,0,1
14278,2,2,1,1,1,2,2,1,0,8
14279,0,0,0,0,0,0,0,0,0,0
14280,1,0,0,0,0,0,0,0,0,4
14281,1,0,0,0,2,0,0,0,0,6
14282,1,0,0,0,2,0,1,0,0,3
14283,1,0,0,2,2,0,1,0,0,1
14284,1,1,0,2,2,0,1,0,0,2
14285,1,1,2,2,2,0,1,0,0,5
14286,1,1,2,2,2,1,1,0,0,8
14287,1,1,2,2,2,1,1,0,2,7
14288,0,0,0,0,0,0,0,0,0,4
14289,0,0,0,0,1,0,0,0,0,0
14290,2,0,0,0,1,0,0,0,0,6
14291,2,0,0,0,1,0,1,0,0,2
14292,2,0,2,0,1,0,1,0,0,1
14293,2,1,2,0,1,0,1,0,0,7
14294,2,1,2,0,1,0,1,2,0,3
14295,2,1,2,1,1,0,1,2,0,5
14296,2,1,2,1,1,2,1,2,0,8
14297,0,0,0,0,0,0,0,0,0,3
14298,0,0,0,1,0,0,0,0,0,4
14299,0,0,0,1,2,0,0,0,0,0
14300,1,0,0,1,2,0,0,0,0,6
14301,1,0,0,1,2,0,2,0,0,2
14302,1,0,1,1,2,0,2,0,0,1
14303,1,2,1,1,2,0,2,0,0,7
14304,1,2,1,1,2,0,2,1,0,5
14305,1,2,1,1,2,2,2,1,0,8
14306,0,0,0,0,0,0,0,0,0,2
14307,0,0,1,0,0,0,0,0,0,4
14308,0,0,1,0,2,0,0,0,0,0
14309,1,0,1,0,2,0,0,0,0,1
14310,1,2,1,0,2,0,0,0,0,3
14311,1,2,1,1,2,0,0,0,0,6
14312,1,2,1,1,2,0,2,0,0,7
14313,1,2,1,1,2,0,2,1,0,5
14314,1,2,1,1,2,2,2,1,0,8
14315,0,0,0,0,0,0,0,0,0,3
14316,0,0,0,1,0,0,0,0,0,0
14317,2,0,0,1,0,0,0,0,0,2
14318,2,0,1,1,0,0,0,0,0,4
14319,2,0,1,1,2,0,0,0,0,8
14320,2,0,1,1,2,0,0,0,1,7
14321,2,0,1,1,2,0,0,2,1,1
14322,2,1,1,1,2,0,0,2,1,5
14323,2,1,1,1,2,2,0,2,1,6
14324,0,0,0,0,0,0,0,0,0,6
14325,0,0,0,0,0,0,1,0,0,0
14326,2,0,0,0,0,0,1,0,0,4
14327,2,0,0,0,1,0,1,0,0,2
14328,2,0,2,0,1,0,1,0,0,1
14329,2,1,2,0,1,0,1,0,0,7
14330,2,1,2,0,1,0,1,2,0,3
14331,2,1,2,1,1,0,1,2,0,5
14332,2,1,2,1,1,2,1,2,0,8
14333,0,0,0,0,0,0,0,0,0,4
14334,0,0,0,0,1,0,0,0,0,0
14335,2,0,0,0,1,0,0,0,0,1
14336,2,1,0,0,1,0,0,0,0,7
14337,2,1,0,0,1,0,0,2,0,3
14338,2,1,0,1,1,0,0,2,0,5
14339,2,1,0,1,1,2,0,2,0,2
14340,2,1,1,1,1,2,0,2,0,6
14341,2,1,1,1,1,2,2,2,0,8
14342,0,0,0,0,0,0,0,0,0,4
14343,0,0,0,0,1,0,0,0,0,0
14344,2,0,0,0,1,0,0,0,0,2
14345,2,0,1,0,1,0,0,0,0,6
14346,2,0,1,0,1,0,2,0,0,3
14347,2,0,1,1,1,0,2,0,0,5
14348,2,0,1,1,1,2,2,0,0,1
14349,2,1,1,1,1,2,2,0,0,7
14350,2,1,1,1,1,2,2,2,0,8
14351,0,0,0,0,0,0,0,0,0,4
14352,0,0,0,0,1,0,0,0,0,0
14353,2,0,0,0,1,0,0,0,0,2
14354,2,0,1,0,1,0,0,0,0,6
14355,2,0,1,0,1,0,2,0,0,3
14356,2,0,1,1,1,0,2,0,0,5
14357,2,0,1,1,1,2,2,0,0,1
14358,2,1,1,1,1,2,2,0,0,7
14359,2,1,1,1,1,2,2,2,0,8
14360,0,0,0,0,0,0,0,0,0,0
14361,1,0,0,0,0,0,0,0,0,4
14362,1,0,0,0,2,0,0,0,0,6
14363,1,0,0,0,2,0,1,0,0,3
14364,1,0,0,2,2,0,1,0,0,5
14365,1,0,0,2,2,1,1,0,0,7
14366,1,0,0,2,2,1,1,2,0,1
14367,1,1,0,2,2,1,1,2,0,2
14368,1,1,2,2,2,1,1,2,0,8
14369,0,0,0,0,0,0,0,0,0,0
14370,1,0,0,0,0,0,0,0,0,4
14371,1,0,0,0,2,0,0,0,0,1
14372,1,1,0,0,2,0,0,0,0,2
14373,1,1,2,0,2,0,0,0,0,6
14374,1,1,2,0,2,0,1,0,0,3
14375,1,1,2,2,2,0,1,0,0,5
14376,1,1,2,2,2,1,1,0,0,7
14377,1,1,2,2,2,1,1,2,0,8
14378,0,0,0,0,0,0,0,0,0,1
14379,0,1,0,0,0,0,0,0,0,4
14380,0,1,0,0,2,0,0,0,0,6
14381,0,1,0,0,2,0,1,0,0,0
14382,2,1,0,0,2,0,1,0,0,8
14383,2,1,0,0,2,0,1,0,1,5
14384,2,1,0,0,2,2,1,0,1,3
14385,2,1,0,1,2,2,1,0,1,7
14386,2,1,0,1,2,2,1,2,1,2
14387,0,0,0,0,0,0,0,0,0,4
14388,0,0,0,0,1,0,0,0,0,0
14389,2,0,0,0,1,0,0,0,0,5
14390,2,0,0,0,1,1,0,0,0,2
14391,2,0,2,0,1,1,0,0,0,1
14392,2,1,2,0,1,1,0,0,0,3
14393,2,1,2,2,1,1,0,0,0,6
14394,2,1,2,2,1,1,1,0,0,7
14395,2,1,2,2,1,1,1,2,0,8
14396,0,0,0,0,0,0,0,0,0,0
14397,1,0,0,0,0,0,0,0,0,4
14398,1,0,0,0,2,0,0,0,0,6
14399,1,0,0,0,2,0,1,0,0,3
14400,1,0,0,2,2,0,1,0,0,5
14401,1,0,0,2,2,1,1,0,0,7
14402,1,0,0,2,2,1,1,2,0,1
14403,1,1,0,2,2,1,1,2,0,2
14404,1,1,2,2,2,1,1,2,0,8
14405,0,0,0,0,0,0,0,0,0,5
14406,0,0,0,0,0,1,0,0,0,4
14407,0,0,0,0,2,1,0,0,0,6
14408,0,0,0,0,2,1,1,0,0,0
14409,2,0,0,0,2,1,1,0,0,8
14410,2,0,0,0,2,1,1,0,1,1
14411,2,2,0,0,2,1,1,0,1,2
14412,0,0,0,0,0,0,0,0,0,3
14413,0,0,0,1,0,0,0,0,0,4
14414,0,0,0,1,2,0,0,0,0,5
14415,0,0,0,1,2,1,0,0,0,0
14416,2,0,0,1,2,1,0,0,0,8
14417,2,0,0,1,2,1,0,0,1,1
14418,2,2,0,1,2,1,0,0,1,7
14419,2,2,0,1,2,1,0,1,1,2
14420,0,0,0,0,0,0,0,0,0,5
14421,0,0,0,0,0,1,0,0,0,0
14422,2,0,0,0,0,1,0,0,0,2
14423,2,0,1,0,0,1,0,0,0,4
14424,2,0,1,0,2,1,0,0,0,8
14425,0,0,0,0,0,0,0,0,0,3
14426,0,0,0,1,0,0,0,0,0,0
14427,2,0,0,1,0,0,0,0,0,2
14428,2,0,1,1,0,0,0,0,0,4
14429,2,0,1,1,2,0,0,0,0,8
14430,2,0,1,1,2,0,0,0,1,7
14431,2,0,1,1,2,0,0,2,1,1
14432,2,1,1,1,2,0,0,2,1,5
14433,2,1,1,1,2,2,0,2,1,6
14434,0,0,0,0,0,0,0,0,0,7
14435,0,0,0,0,0,0,0,1,0,4
14436,0,0,0,0,2,0,0,1,0,0
14437,1,0,0,0,2,0,0,1,0,2
14438,1,0,2,0,2,0,0,1,0,6
14439,1,0,2,0,2,0,1,1,0,3
14440,1,0,2,2,2,0,1,1,0,5
14441,1,0,2,2,2,1,1,1,0,8
14442,1,0,2,2,2,1,1,1,2,1
14443,0,0,0,0,0,0,0,0,0,0
14444,1,0,0,0,0,0,0,0,0,4
14445,1,0,0,0,2,0,0,0,0,2
14446,1,0,1,0,2,0,0,0,0,1
14447,1,2,1,0,2,0,0,0,0,7
14448,1,2,1,0,2,0,0,1,0,5
14449,1,2,1,0,2,2,0,1,0,3
14450,1,2,1,1,2,2,0,1,0,6
14451,1,2,1,1,2,2,2,1,0,8
14452,0,0,0,0,0,0,0,0,0,1
14453,0,1,0,0,0,0,0,0,0,4
14454,0,1,0,0,2,0,0,0,0,0
14455,1,1,0,0,2,0,0,0,0,2
14456,1,1,2,0,2,0,0,0,0,6
14457,1,1,2,0,2,0,1,0,0,3
14458,1,1,2,2,2,0,1,0,0,5
14459,1,1,2,2,2,1,1,0,0,7
14460,1,1,2,2,2,1,1,2,0,8
14461,0,0,0,0,0,0,0,0,0,8
14462,0,0,0,0,0,0,0,0,1,4
14463,0,0,0,0,2,0,0,0,1,6
14464,0,0,0,0,2,0,1,0,1,3
14465,0,0,0,2,2,0,1,0,1,5
14466,0,0,0,2,2,1,1,0,1,7
14467,0,0,0,2,2,1,1,2,1,1
14468,0,1,0,2,2,1,1,2,1,2
14469,0,1,2,2,2,1,1,2,1,0
14470,0,0,0,0,0,0,0,0,0,6
14471,0,0,0,0,0,0,1,0,0,0
14472,2,0,0,0,0,0,1,0,0,4
14473,2,0,0,0,1,0,1,0,0,2
14474,2,0,2,0,1,0,1,0,0,1
14475,2,1,2,0,1,0,1,0,0,7
14476,2,1,2,0,1,0,1,2,0,5
14477,2,1,2,0,1,1,1,2,0,3
14478,2,1,2,2,1,1,1,2,0,8
14479,0,0,0,0,0,0,0,0,0,4
14480,0,0,0,0,1,0,0,0,0,0
14481,2,0,0,0,1,0,0,0,0,6
14482,2,0,0,0,1,0,1,0,0,2
14483,2,0,2,0,1,0,1,0,0,1
14484,2,1,2,0,1,0,1,0,0,7
14485,2,1,2,0,1,0,1,2,0,5
14486,2,1,2,0,1,1,1,2,0,3
14487,2,1,2,2,1,1,1,2,0,8
14488,0,0,0,0,0,0,0,0,0,4
14489,0,0,0,0,1,0,0,0,0,0
14490,2,0,0,0,1,0,0,0,0,1
14491,2,1,0,0,1,0,0,0,0,7
14492,2,1,0,0,1,0,0,2,0,3
14493,2,1,0,1,1,0,0,2,0,5
14494,2,1,0,1,1,2,0,2,0,2
14495,2,1,1,1,1,2,0,2,0,6
14496,2,1,1,1,1,2,2,2,0,8
14497,0,0,0,0,0,0,0,0,0,6
14498,0,0,0,0,0,0,1,0,0,0
14499,2,0,0,0,0,0,1,0,0,2
14500,2,0,1,0,0,0,1,0,0,4
14501,2,0,1,0,2,0,1,0,0,8
14502,2,0,1,0,2,0,1,0,1,5
14503,2,0,1,0,2,2,1,0,1,3
14504,2,0,1,1,2,2,1,0,1,7
14505,2,0,1,1,2,2,1,2,1,1
14506,0,0,0,0,0,0,0,0,0,0
14507,1,0,0,0,0,0,0,0,0,4
14508,1,0,0,0,2,0,0,0,0,6
14509,1,0,0,0,2,0,1,0,0,3
14510,1,0,0,2,2,0,1,0,0,7
14511,1,0,0,2,2,0,1,1,0,5
14512,0,0,0,0,0,0,0,0,0,2
14513,0,0,1,0,0,0,0,0,0,0
14514,2,0,1,0,0,0,0,0,0,4
14515,2,0,1,0,1,0,0,0,0,6
14516,2,0,1,0,1,0,2,0,0,3
14517,2,0,1,1,1,0,2,0,0,5
14518,2,0,1,1,1,2,2,0,0,1
14519,2,1,1,1,1,2,2,0,0,7
14520,2,1,1,1,1,2,2,2,0,8
14521,0,0,0,0,0,0,0,0,0,4
14522,0,0,0,0,1,0,0,0,0,0
14523,2,0,0,0,1,0,0,0,0,2
14524,2,0,1,0,1,0,0,0,0,6
14525,2,0,1,0,1,0,2,0,0,3
14526,2,0,1,1,1,0,2,0,0,5
14527,2,0,1,1,1,2,2,0,0,7
14528,2,0,1,1,1,2,2,1,0,1
14529,2,2,1,1,1,2,2,1,0,8
14530,0,0,0,0,0,0,0,0,0,4
14531,0,0,0,0,1,0,0,0,0,0
14532,2,0,0,0,1,0,0,0,0,1
